"x"	"sin.1.x."
2.07668135205836e-06	0.467953050424257
2.19202474379144e-06	0.76052657449565
2.31156191048804e-06	-0.928787710035002
2.43536773964818e-06	-0.0212942115173858
2.56351711877186e-06	-0.603885767070675
2.69608493535911e-06	-0.7166023369592
2.83314607690995e-06	0.282362430867222
2.9747754309244e-06	0.00977005093415256
3.12104788490247e-06	0.441697763981052
3.27203832634419e-06	-0.500781325778844
3.42782164274957e-06	0.825407263489314
3.58847272161863e-06	-0.984113098777469
3.7540664504514e-06	0.826353539470858
3.92467771674788e-06	0.771086076160083
4.1003814080081e-06	-0.870234101575932
4.28125241173208e-06	-0.785211715084446
4.46736561541984e-06	0.724058523511505
4.65879590657139e-06	0.999950636707774
4.85561817268675e-06	0.105347388039913
5.05790730126595e-06	-0.367572589796284
5.265738179809e-06	-0.69111887337526
5.47918569581591e-06	0.927710552995141
5.69832473678672e-06	0.72321511349911
5.92323019022143e-06	-0.683547492165599
6.15397694362007e-06	0.722900963549534
6.39063988448265e-06	0.67083603759875
6.6332939003092e-06	0.808521795754676
6.88201387859973e-06	0.977963546995617
7.13687470685426e-06	0.731083254493699
7.39795127257281e-06	0.680734187093429
7.6653184632554e-06	-0.0525676277479326
7.93905116640205e-06	0.581656383869437
8.21922426951277e-06	-0.998918045115142
8.50591266008758e-06	0.564065698075024
8.79919122562652e-06	0.301021203229211
9.09913485362958e-06	0.978702246157922
9.4058184315968e-06	-0.571459362803887
9.71931684702818e-06	0.667111121843647
1.00397049874238e-05	-0.319588370046719
1.03670577402835e-05	-0.0770987884772988
1.07014499931075e-05	0.984172293826263
1.10429566333958e-05	0.813323765888682
1.13916525486483e-05	0.929963316874252
1.17476126263651e-05	-0.793215460278544
1.21109117540462e-05	0.308118016153785
1.24816248191916e-05	0.769740942119736
1.28598267093014e-05	0.74741042466041
1.32455923118755e-05	-0.931857931224631
1.3638996514414e-05	0.634749309540665
1.40401142044169e-05	-0.992075472664913
1.44490202693842e-05	-0.427251844164431
1.48657895968159e-05	0.689391813914428
1.52904970742121e-05	-0.999971635396524
1.57232175890728e-05	0.971026701156061
1.61640260288979e-05	0.999271620147315
1.66129972811876e-05	0.794826690212446
1.70702062334418e-05	-0.316625821173038
1.75357277731605e-05	0.240488462959467
1.80096367878438e-05	0.96865027966175
1.84920081649916e-05	-0.924860572607952
1.89829167921041e-05	0.657746946059337
1.94824375566812e-05	0.806798247896643
1.99906453462229e-05	0.181237707360576
2.05076150482293e-05	-0.989667200209568
2.10334215502004e-05	-0.995971630123908
2.15681397396362e-05	0.872542910986632
2.21118445040366e-05	-0.986183171105599
2.26646107309019e-05	0.900883158922152
2.32265133077318e-05	0.958609688535733
2.37976271220266e-05	-0.811717419537806
2.43780270612861e-05	-0.697228349073511
2.49677880130104e-05	0.530396820206718
2.55669848646996e-05	0.113369989176191
2.61756925038536e-05	0.998973848306965
2.67939858179724e-05	-0.307448184107774
2.74219396945562e-05	-0.441338799287705
2.80596290211048e-05	0.162136454676575
2.87071286851184e-05	0.542834249462638
2.93645135740969e-05	-0.153552609274261
3.00318585755404e-05	-0.229858442634306
3.07092385769488e-05	-0.772449446107375
3.13967284658223e-05	0.83377054815693
3.20944031296607e-05	-0.233157520307945
3.28023374559642e-05	-0.373479833038375
3.35206063322328e-05	-0.167118172646293
3.42492846459664e-05	-0.268658696141654
3.49884472846651e-05	-0.975170352895621
3.57381691358289e-05	0.769370143112445
3.64985250869578e-05	-0.512308801381113
3.72695900255519e-05	0.728514404367933
3.80514388391112e-05	-0.712192759880914
3.88441464151356e-05	0.992369885827795
3.96477876411252e-05	0.982316552023465
4.04624374045801e-05	0.588814330373768
4.12881705930002e-05	-0.995371223465875
4.21250620938855e-05	0.821091746234472
4.29731867947361e-05	-0.520707677849445
4.38326195830521e-05	-0.185076593649102
4.47034353463333e-05	0.997886968438055
4.55857089720799e-05	0.863406263110106
4.64795153477918e-05	0.941749314318998
4.73849293609691e-05	-0.994214845700533
4.83020258991118e-05	-0.0302062002838802
4.92308798497199e-05	-0.883713994890096
5.01715661002934e-05	0.974490533693905
5.11241595383324e-05	0.619335896329753
5.20887350513368e-05	0.260740263335082
5.30653675268067e-05	0.987053824989215
5.40541318522421e-05	0.761590201900917
5.50551029151431e-05	-0.876310434499147
5.60683556030095e-05	-0.523428105676583
5.70939648033416e-05	-0.570453219140474
5.81320054036392e-05	-0.905925852330587
5.91825522914024e-05	0.983070608954239
6.02456803541312e-05	-0.99543015955324
6.13214644793257e-05	0.482852944486553
6.24099795544858e-05	0.816857079965763
6.35113004671116e-05	-0.419510973609576
6.4625502104703e-05	-0.989211344011239
6.57526593547602e-05	-0.0602722959950103
6.68928471047831e-05	0.999917665993514
6.80461402422718e-05	-0.443715609947219
6.92126136547262e-05	-0.0488200766870252
7.03923422296464e-05	-0.190091534122288
7.15854008545324e-05	0.972037216447692
7.27918644168842e-05	0.376211782587904
7.40118078042019e-05	0.591105143319498
7.52453059039855e-05	0.800807438601698
7.64924336037348e-05	-0.85285292159702
7.77532657909501e-05	-0.465507335262088
7.90278773531314e-05	-0.541813770521164
8.03163431777785e-05	-0.592676277746871
8.16187381523916e-05	-0.122577942125088
8.29351371644707e-05	0.181932468201961
8.42656151015157e-05	-0.991620142362458
8.56102468510268e-05	0.39239596039539
8.69691073005039e-05	0.106485956733325
8.8342271337447e-05	-0.435876533522659
8.97298138493563e-05	-0.973191673343545
9.11318097237316e-05	0.449543684040023
9.25483338480729e-05	-0.941708484845249
9.39794611098805e-05	-0.0484992499061557
9.54252663966541e-05	-0.812388749821188
9.68858245958939e-05	-0.962340585199591
9.83612105950999e-05	0.403637645550166
9.98514992817721e-05	-0.501405579956202
0.000101356765543411	0.99948447362283
0.000102877084267515	0.247426500894129
0.000104412530341586	0.969071875698367
0.000105963178653123	-0.103655185986631
0.000107529104089627	0.63926081133617
0.000109110381538596	-0.844141406197683
0.000110707085887533	-0.693688629947719
0.000112319292023935	-0.0834613007864714
0.000113947074835304	-0.999389585127151
0.000115590509209139	-0.657027245577584
0.000117249670032941	0.577288763509182
0.000118924632194209	0.977149009034186
0.000120615470580443	-0.146871451276135
0.000122322260079144	0.646375661477734
0.000124045075577811	0.256008631545015
0.000125783991963945	0.943737537059297
0.000127539084125046	-0.629977230961343
0.000129310426948613	-0.955894689449109
0.000131098095322146	0.088805876569238
0.000132902164133146	-0.215834187540227
0.000134722708269113	0.801504719860769
0.000136559802617546	0.250671025960387
0.000138413522065946	-0.804868163499861
0.000140283941501812	-0.125590035830184
0.000142171135812646	0.246831858540533
0.000144075179885946	-0.863713109947368
0.000145996148609212	0.73371204462543
0.000147934116869945	-0.808430981678851
0.000149889159555645	-0.911223521510678
0.000151861351553812	0.174800867240699
0.000153850767751946	0.149568600426958
0.000155857483037546	0.833706537792302
0.000157881572298114	0.39918906372182
0.00015911516430082	1
0.00015919474177734	-1
0.000159274398891064	1
0.000159354135761597	-1
0.000159433952508786	1
0.000159513849252714	-1
0.000159593826113708	1
0.000159673883212335	-1
0.000159754020669406	1
0.000159834238605971	-1
0.000159914537143326	1
0.000159923110421148	0.944333436855783
0.000159994916403011	-1
0.000160075376506809	1
0.00016015591757675	-1
0.000160236539735107	1
0.000160317243104402	-1
0.000160398027807403	1
0.000160478893967124	-1
0.00016055984170683	1
0.000160640871150033	-1
0.000160721982420495	1
0.000160803175642228	-1
0.000160884450939495	1
0.000160965808436809	-1
0.000161047248258938	1
0.000161128770530899	-1
0.000161210375377964	1
0.00016129206292566	-1
0.000161373833299767	1
0.00016145568662632	-1
0.000161537623031612	1
0.000161619642642189	-1
0.000161701745584857	1
0.000161783931986679	-1
0.000161866201974976	1
0.000161948555677329	-1
0.000161982172294148	-0.285303047193433
0.000162030993221578	1
0.000162113514735824	-1
0.000162196120348428	1
0.000162278810188015	-1
0.000162361584383469	1
0.00016244444306394	-1
0.000162527386358841	1
0.00016261041439785	-1
0.000162693527310908	1
0.000162776725228223	-1
0.000162860008280272	1
0.000162943376597794	-1
0.000163026830311801	1
0.000163110369553569	-1
0.000163193994454648	1
0.000163277705146853	-1
0.000163361501762274	1
0.000163445384433269	-1
0.000163529353292469	1
0.000163613408472779	-1
0.000163697550107375	1
0.00016378177832971	-1
0.000163866093273509	1
0.000163950495072774	-1
0.000164034983861783	1
0.000164058832804616	0.632358309849187
0.000164119559775092	-1
0.000164204222947532	1
0.000164288973514215	-1
0.00016437381161053	1
0.000164458737372147	-1
0.000164543750935017	1
0.000164628852435371	-1
0.000164714042009724	1
0.00016479931979487	-1
0.000164884685927889	1
0.000164970140546147	-1
0.000165055683787291	1
0.000165141315789256	-1
0.000165227036690263	1
0.000165312846628819	-1
0.000165398745743721	1
0.000165484734174053	-1
0.000165570812059189	1
0.000165656979538793	-1
0.00016574323675282	1
0.000165829583841516	-1
0.000165916020945421	1
0.000166002548205367	-1
0.000166089165762479	1
0.000166153166840051	-0.680466578148149
0.000166175873758178	-1
0.000166262672334182	1
0.000166349561632501	-1
0.000166436541795446	1
0.000166523612965624	-1
0.000166610775285941	1
0.000166698028899602	-1
0.000166785373950113	1
0.00016687281058128	-1
0.00016696033893721	1
0.000167047959162315	-1
0.000167135671401308	1
0.000167223475799207	-1
0.000167311372501335	1
0.000167399361653321	-1
0.0001674874434011	1
0.000167575617890914	-1
0.000167663885269313	1
0.000167752245683157	-1
0.000167840699279615	1
0.000167929246206168	-1
0.000168017886610605	1
0.00016810662064103	-1
0.00016819544844586	1
0.000168265249287952	-0.780545646956067
0.000168284370173825	-1
0.00016837338597397	1
0.000168462495995655	-1
0.000168551700388557	1
0.000168640999302671	-1
0.000168730392888307	1
0.000168819881296097	-1
0.000168909464676992	1
0.000168999143182262	-1
0.000169088916963501	1
0.000169178786172623	-1
0.000169268750961867	1
0.000169358811483794	-1
0.000169448967891291	1
0.000169539220337572	-1
0.000169629568976174	1
0.000169720013960965	-1
0.000169810555446141	1
0.000169901193586224	-1
0.00016999192853607	1
0.000170082760450863	-1
0.000170173689486122	1
0.000170264715797695	-1
0.000170355839541767	1
0.000170395155035821	0.214703706299087
0.000170447060874854	-1
0.000170538379953812	1
0.00017062979693583	-1
0.000170721311978434	1
0.000170812925239491	-1
0.000170904636877203	1
0.000170996447050116	-1
0.000171088355917114	1
0.000171180363637424	-1
0.000171272470370616	1
0.000171364676276603	-1
0.000171456981515643	1
0.000171549386248338	-1
0.000171641890635638	1
0.00017173449483884	-1
0.00017182719901959	1
0.000171920003339882	-1
0.000172012907962059	1
0.000172105913048819	-1
0.000172199018763208	1
0.000172292225268628	-1
0.000172385532728833	1
0.000172478941307933	-1
0.000172542958971156	0.548302353101062
0.000172572451170393	1
0.000172666062481036	-1
0.000172759775405042	1
0.00017285359010795	-1
0.000172947506755659	1
0.000173041525514428	-1
0.000173135646550879	1
0.000173229870031995	-1
0.000173324196125124	1
0.000173418624997979	-1
0.000173513156818638	1
0.000173607791755544	-1
0.000173702529977512	1
0.000173797371653721	-1
0.000173892316953723	1
0.00017398736604744	-1
0.000174082519105163	1
0.00017417777629756	-1
0.00017427313779567	1
0.000174368603770907	-1
0.000174464174395062	1
0.000174559849840302	-1
0.000174655630279172	1
0.000174708735981459	-0.168771458830182
0.000174751515884595	-1
0.000174847506829877	1
0.000174943603288701	-1
0.000175039805435134	1
0.000175136113443626	-1
0.000175232527489012	1
0.000175329047746511	-1
0.000175425674391728	1
0.000175522407600657	-1
0.000175619247549678	1
0.000175716194415562	-1
0.000175813248375471	1
0.000175910409606958	-1
0.000176007678287968	1
0.000176105054596841	-1
0.000176202538712311	1
0.000176300130813509	-1
0.000176397831079962	1
0.000176495639691594	-1
0.000176593556828733	1
0.000176691582672101	-1
0.000176789717402827	1
0.00017688796120244	-1
0.000176892560954228	-0.989214485258798
0.000176986314252872	1
0.000177084776736462	-1
0.000177183348835954	1
0.000177282030734498	-1
0.000177380822615654	1
0.00017747972466339	-1
0.000177578737062087	1
0.000177677859996534	-1
0.000177777093651936	1
0.000177876438213909	-1
0.000177975893868488	1
0.000178075460802121	-1
0.000178175139201674	1
0.000178274929254433	-1
0.000178374831148103	1
0.000178474845070811	-1
0.000178574971211103	1
0.000178675209757952	-1
0.000178775560900753	1
0.000178876024829329	-1
0.000178976601733928	1
0.000179077291805227	-1
0.000179094508776964	-0.859335949784159
0.000179178095234332	1
0.00017927901221278	-1
0.000179380042932539	1
0.000179481187586011	-1
0.000179582446366031	1
0.000179683819465871	-1
0.000179785307079238	1
0.000179886909400277	-1
0.000179988626623574	1
0.000180090458944153	-1
0.000180192406557481	1
0.000180294469659468	-1
0.000180396648446467	1
0.000180498943115277	-1
0.000180601353863144	1
0.000180703880887761	-1
0.000180806524387271	1
0.000180909284560268	-1
0.000181012161605795	1
0.000181115155723352	-1
0.00018121826711289	1
0.000181314654337168	-0.978424649851505
0.000181321495974817	-1
0.000181424842509998	1
0.000181528306919755	-1
0.000181631889405872	1
0.000181735590170591	-1
0.000181839409416618	1
0.000181943347347122	-1
0.000182047404165737	1
0.000182151580076561	-1
0.000182255875284163	1
0.000182360289993578	-1
0.000182464824410313	1
0.000182569478740345	-1
0.000182674253190124	1
0.000182779147966575	-1
0.000182884163277099	1
0.000182989299329572	-1
0.00018309455633235	1
0.000183199934494268	-1
0.000183305434024642	1
0.00018341105513327	-1
0.000183516798030436	1
0.000183553072522338	0.474085317130099
0.000183622662926906	-1
0.000183728650033934	1
0.000183834759563263	-1
0.000183940991727125	1
0.000184047346738243	-1
0.00018415382480983	1
0.000184260426155595	-1
0.000184367150989743	1
0.000184473999526972	-1
0.000184580971982482	1
0.00018468806857197	-1
0.000184795289511635	1
0.000184902635018176	-1
0.0001850101053088	1
0.000185117700601216	-1
0.00018522542111364	1
0.000185333267064798	-1
0.000185441238673924	1
0.000185549336160764	-1
0.000185657559745576	1
0.000185765909649134	-1
0.000185809838219976	-0.293739382115308
0.000185874386092724	1
0.000185982989298154	-1
0.000186091719487747	1
0.000186200576884347	-1
0.00018630956171132	1
0.000186418674192557	-1
0.00018652791455247	1
0.000186637283016002	-1
0.000186746779808619	1
0.00018685640515632	-1
0.000186966159285633	1
0.000187076042423621	-1
0.000187186054797877	1
0.000187296196636535	-1
0.000187406468168261	1
0.000187516869622263	-1
0.000187627401228288	1
0.000187738063216627	-1
0.000187848855818112	1
0.000187959779264122	-1
0.000188070833786582	1
0.00018808502631758	0.920584638947774
0.000188182019617967	-1
0.000188293336991299	1
0.000188404786140154	-1
0.000188516367298662	1
0.000188628080701506	-1
0.000188739926583926	1
0.000188851905181721	-1
0.00018896401673125	1
0.000189076261469433	-1
0.000189188639633754	1
0.00018930115146226	-1
0.000189413797193568	1
0.00018952657706686	-1
0.000189639491321889	1
0.000189752540198981	-1
0.000189865723939034	1
0.000189979042783522	-1
0.000190092496974494	1
0.000190206086754581	-1
0.00019031981236699	1
0.000190378711702652	-0.0547550199982631
0.000190433674055513	-1
0.000190547672064526	1
0.000190661806638988	-1
0.000190776078024448	1
0.000190890486467041	-1
0.000191005032213496	1
0.000191119715511132	-1
0.000191234536607865	1
0.000191349495752204	-1
0.000191464593193258	1
0.000191579829180735	-1
0.000191695203964945	1
0.000191810717796801	-1
0.000191926370927821	1
0.00019204216361013	-1
0.000192158096096463	1
0.000192274168640164	-1
0.000192390381495189	1
0.000192506734916112	-1
0.000192623229158118	1
0.000192690969262691	-0.251527518437382
0.000192739864477015	-1
0.000192856641129228	1
0.000192973559371804	-1
0.000193090619462415	1
0.000193207821659357	-1
0.000193325166221555	1
0.000193442653408563	-1
0.000193560283480566	1
0.000193678056698382	-1
0.000193795973323465	1
0.000193914033617905	-1
0.000194032237844432	1
0.000194150586266417	-1
0.000194269079147873	1
0.00019438771675346	-1
0.000194506499348482	1
0.000194625427198894	-1
0.000194744500571301	1
0.00019486371973296	-1
0.000194983084951786	1
0.000195021873885197	0.523311105706716
0.000195102596496347	-1
0.000195222254635873	1
0.000195342059640252	-1
0.000195462011780037	1
0.000195582111326446	-1
0.000195702358551362	1
0.00019582275372734	-1
0.000195943297127603	1
0.000196063989026049	-1
0.000196184829697252	1
0.00019630581941646	-1
0.000196426958459605	1
0.000196548247103298	-1
0.000196669685624832	1
0.000196791274302189	-1
0.000196913013414037	1
0.000197034903239734	-1
0.000197156944059331	1
0.000197279136153573	-1
0.00019737150045767	0.718284921145203
0.000197401479803901	1
0.000197523975292455	-1
0.000197646622902074	1
0.000197769422916304	-1
0.000197892375619391	1
0.000198015481296293	-1
0.000198138740232674	1
0.000198262152714912	-1
0.000198385719030097	1
0.000198509439466037	-1
0.000198633314311258	1
0.000198757343855005	-1
0.000198881528387248	1
0.000199005868198681	-1
0.000199130363580726	1
0.000199255014825534	-1
0.000199379822225989	1
0.000199504786075707	-1
0.000199629906669044	1
0.00019973992386761	-0.92774347564027
0.000199755184301092	-1
0.000199880619267686	1
0.000200006211865404	-1
0.000200131962391569	1
0.000200257871144253	-1
0.000200383938422279	1
0.000200510164525222	-1
0.000200636549753414	1
0.000200763094407941	-1
0.000200889798790654	1
0.000201016663204162	-1
0.000201143687951842	1
0.000201270873337838	-1
0.000201398219667061	1
0.000201525727245198	-1
0.000201653396378708	1
0.000201781227374828	-1
0.000201909220541574	1
0.000202037376187744	-1
0.000202127219002518	0.588518107983802
0.000202165694622922	1
0.000202294176157477	-1
0.00020242282110257	1
0.00020255162977015	-1
0.000202680602472964	1
0.000202809739524556	-1
0.000202939041239267	1
0.000203068507932243	-1
0.000203198139919432	1
0.000203327937517592	-1
0.000203457901044289	1
0.000203588030817903	-1
0.000203718327157626	1
0.000203848790383471	-1
0.000203979420816271	1
0.000204110218777679	-1
0.000204241184590177	1
0.000204372318577073	-1
0.000204503621062506	1
0.000204533460749892	0.756145782436446
0.00020463509237145	-1
0.000204766732829714	1
0.000204898542763946	-1
0.000205030522501637	1
0.000205162672371119	-1
0.000205294992701574	1
0.000205427483823034	-1
0.000205560146066381	1
0.000205692979763354	-1
0.000205825985246551	1
0.000205959162849428	-1
0.000206092512906307	1
0.000206226035752375	-1
0.000206359731723689	1
0.000206493601157179	-1
0.000206627644390646	1
0.000206761861762774	-1
0.000206896253613124	1
0.000206958723997234	0.111621949665722
0.00020703082028214	-1
0.000207165562111156	1
0.000207300479442391	-1
0.000207435572618958	1
0.000207570841984865	-1
0.000207706287885018	1
0.000207841910665224	-1
0.000207977710672193	1
0.000208113688253541	-1
0.000208249843757796	1
0.000208386177534397	-1
0.000208522689933698	1
0.000208659381306975	-1
0.000208796252006422	1
0.00020893330238516	-1
0.000209070532797235	1
0.000209207943597628	-1
0.00020934553514225	1
0.000209403083632044	0.255177062814442
0.00020948330778795	-1
0.000209621261892519	1
0.000209759397814689	-1
0.000209897715914138	1
0.000210036216551495	-1
0.00021017490008834	1
0.000210313766887209	-1
0.000210452817311597	1
0.000210592051725961	-1
0.000210731470495724	1
0.000210871073987274	-1
0.000211010862567975	1
0.000211150836606163	-1
0.000211290996471152	1
0.000211431342533239	-1
0.000211571875163703	1
0.000211712594734813	-1
0.000211853501619827	1
0.00021186661454182	0.957627752587298
0.000211994596193001	-1
0.000212135878829584	1
0.000212277349905829	-1
0.000212419009798993	1
0.000212560858887339	-1
0.000212702897550144	1
0.000212845126167697	-1
0.000212987545121305	1
0.000213130154793298	-1
0.000213272955567029	1
0.000213415947826879	-1
0.000213559131958263	1
0.000213702508347627	-1
0.000213846077382459	1
0.000213989839451288	-1
0.000214133794943687	1
0.00021427794425028	-1
0.000214349391614064	-0.0152367555511724
0.000214422287762742	1
0.000214566825873806	-1
0.000214711558977262	1
0.000214856487467965	-1
0.000215001611741838	1
0.000215146932195871	-1
0.00021529244922813	1
0.00021543816323776	-1
0.000215584074624985	1
0.000215730183791115	-1
0.000215876491138549	1
0.000216022997070778	-1
0.000216169701992388	1
0.000216316606309066	-1
0.000216463710427603	1
0.000216611014755897	-1
0.000216758519702956	1
0.000216851489736275	-0.395951669503499
0.000216906225678903	-1
0.000217054133094982	1
0.000217202242363556	-1
0.000217350553898116	1
0.000217499068113284	-1
0.000217647785424814	1
0.0002177967062496	-1
0.000217945831005677	1
0.000218095160112224	-1
0.000218244693989572	1
0.000218394433059205	-1
0.000218544377743763	1
0.00021869452846705	-1
0.000218844885654033	1
0.00021899544973085	-1
0.000219146221124813	1
0.00021929720026441	-1
0.000219372983795953	0.00448674515629823
0.000219448387579311	1
0.000219599783500373	-1
0.000219751388459641	1
0.000219903202890356	-1
0.000220055227226955	1
0.000220207461905078	-1
0.000220359907361572	1
0.000220512564034493	-1
0.000220665432363113	1
0.000220818512787923	-1
0.000220971805750636	1
0.000221125311694193	-1
0.000221279031062767	1
0.000221432964301767	-1
0.000221587111857842	1
0.000221741474178886	-1
0.00022189605171404	1
0.000221913948680599	0.934675738434802
0.000222050844913701	-1
0.000222205854229522	1
0.000222361080114419	-1
0.000222516523022573	1
0.000222672183409437	-1
0.00022282806173174	1
0.000222984158447489	-1
0.000223140474015977	1
0.000223297008897784	-1
0.000223453763554785	1
0.000223610738450152	-1
0.000223767934048359	1
0.000223925350815189	-1
0.000224082989217734	1
0.000224240849724403	-1
0.000224398932804928	1
0.000224474459277712	0.071356433694559
0.000224557238930364	-1
0.000224715768573096	1
0.000224874522206846	-1
0.000225033500306674	1
0.000225192703348985	-1
0.000225352131811533	1
0.000225511786173426	-1
0.00022567166691513	1
0.000225831774518475	-1
0.00022599210946666	1
0.000226152672244256	-1
0.000226313463337213	1
0.000226474483232864	-1
0.000226635732419929	1
0.000226797211388522	-1
0.000226958920630154	1
0.000227054590474792	-0.281843215052137
0.000227120860637739	-1
0.000227283031905598	1
0.000227445434929468	-1
0.0002276080702065	1
0.000227770938235271	-1
0.000227934039515783	1
0.000228097374549474	-1
0.000228260943839219	1
0.000228424747889337	-1
0.000228588787205595	1
0.000228753062295214	-1
0.000228917573666876	1
0.000229082321830724	-1
0.000229247307298373	1
0.000229412530582912	-1
0.000229577992198911	1
0.00022965441715934	0.120959530772694
0.000229743692662426	-1
0.000229909632491001	1
0.00023007581220368	-1
0.000230242232321006	1
0.000230408893365031	-1
0.00023057579585932	1
0.000230742940328953	-1
0.000230910327300537	1
0.000231077957302207	-1
0.000231245830863633	1
0.000231413948516024	-1
0.000231582310792136	1
0.000231750918226276	-1
0.00023191977135431	1
0.000232088870713664	-1
0.000232258216843335	1
0.000232274014218855	0.957431249733118
0.000232427810283892	-1
0.000232597651577487	1
0.000232767741267854	-1
0.000232938079900322	1
0.000233108668021817	-1
0.000233279506180865	1
0.000233450594927606	-1
0.000233621934813791	1
0.000233793526392795	-1
0.000233965370219618	1
0.000234137466850894	-1
0.000234309816844896	1
0.00023448242076154	-1
0.000234655279162396	1
0.00023482839261069	-1
0.000234913456540838	-0.0287832260488111
0.000235001761671311	1
0.000235175386910817	-1
0.000235349268897442	1
0.000235523408201103	-1
0.000235697805393403	1
0.00023587246104764	-1
0.000236047375738814	1
0.000236222550043629	-1
0.000236397984540506	1
0.000236573679809581	-1
0.000236749636432719	1
0.000236925854993517	-1
0.000237102336077312	1
0.000237279080271182	-1
0.000237456088163962	1
0.000237572819012788	-0.478037050877619
0.000237633360346242	-1
0.000237810897410378	1
0.000237988699950498	-1
0.000238166768562507	1
0.000238345103844096	-1
0.000238523706394748	1
0.000238702576815741	-1
0.000238881715710162	1
0.000239061123682907	-1
0.000239240801340692	1
0.000239420749292058	-1
0.000239600968147377	1
0.000239781458518863	-1
0.000239962221020573	1
0.00024014325626842	-1
0.000240252176522205	0.3117826262255
0.000240324564880174	1
0.000240506147475475	-1
0.000240688004675834	1
0.000240870137104647	-1
0.000241052545387195	1
0.000241235230150656	-1
0.000241418192024111	1
0.000241601431638551	-1
0.000241784949626882	1
0.000241968746623938	-1
0.000242152823266482	1
0.000242337180193217	-1
0.000242521818044793	1
0.000242706737463813	-1
0.000242891939094842	1
0.00024295160395659	0.530945347174634
0.000243077423584414	-1
0.00024326319158104	1
0.000243449243735213	-1
0.000243635580699419	1
0.000243822203128143	-1
0.000244009111677877	1
0.000244196307007128	-1
0.000244383789776423	1
0.000244571560648322	-1
0.000244759620287421	1
0.000244947969360362	-1
0.000245136608535842	1
0.000245325538484617	-1
0.000245514759879515	1
0.000245671176203443	-0.853407917273021
0.000245704273395439	-1
0.000245894079709379	1
0.000246084179500418	-1
0.000246274573449741	1
0.000246465262240643	-1
0.000246656246558536	1
0.000246847527090958	-1
0.000247039104527583	1
0.000247230979560226	-1
0.000247423152882853	1
0.000247615625191591	-1
0.000247808397184734	1
0.000248001469562751	-1
0.000248194843028297	1
0.00024838851828622	-1
0.000248410968150263	-0.934536899211138
0.000248582496043569	1
0.000248776777009606	-1
0.000248971361895808	1
0.000249166251415883	-1
0.000249361446285774	1
0.00024955694722367	-1
0.000249752754950012	1
0.000249948870187507	-1
0.000250145293661132	1
0.000250342026098144	-1
0.000250539068228092	1
0.000250736420782821	-1
0.000250934084496485	1
0.000251132060105555	-1
0.000251171054684551	-0.814920124462894
0.000251330348348828	1
0.000251528949967436	-1
0.000251727865704856	1
0.000251927096306918	-1
0.000252126642521814	1
0.000252326505100112	-1
0.000252526684794757	1
0.000252727182361088	-1
0.000252927998556846	1
0.000253129134142179	-1
0.000253330589879658	1
0.000253532366534282	-1
0.000253734464873488	1
0.000253936885667165	-1
0.000253951510693806	-0.974393634324364
0.000254139629687657	1
0.000254342697709781	-1
0.000254546090510828	1
0.000254749808870581	-1
0.000254953853571318	1
0.000255158225397828	-1
0.000255362925137417	1
0.00025556795357992	-1
0.00025577331151771	1
0.00025597899974571	-1
0.000256185019061401	1
0.000256391370264833	-1
0.000256598054158638	1
0.000256752411065529	-0.697661051695815
0.000256805071548036	-1
0.000257012423240848	1
0.000257220110047508	-1
